"user_id","month","tenure_months","plan_tier","is_corporate","monthly_price","credits_allocated","credits_used","credits_utilization","credits_rolled_over","avg_credit_cost_per_class","classes_booked","classes_peak","classes_offpeak","late_cancel_fees","support_tickets","price_increase_last_period","churned"
797,8,23,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
797,9,24,"Core",0,99,48,12,0.25,24,6,2,0,2,0,0,0,0
797,10,25,"Core",0,99,48,18,0.375,24,6,3,0,3,1,0,0,0
797,11,26,"Core",0,99,48,18,0.375,24,6,3,0,3,0,0,0,0
797,12,27,"Core",0,99,48,27,0.5625,21,9,3,1,2,1,0,0,0
798,1,22,"Core",0,99,48,6,0.125,24,6,1,0,1,0,0,0,0
798,2,23,"Core",0,99,48,15,0.3125,24,15,1,1,0,0,0,0,1
798,3,24,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,1,0
798,4,25,"Core",0,99,48,6,0.125,24,6,1,0,1,0,0,0,0
798,5,26,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
798,6,27,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
798,7,28,"Core",0,99,48,6,0.125,24,6,1,0,1,0,0,0,0
798,8,29,"Core",0,99,48,12,0.25,24,6,2,0,2,0,0,0,0
798,9,30,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
798,10,31,"Core",0,99,48,27,0.5625,21,9,3,1,2,0,0,0,0
798,11,32,"Core",0,99,48,12,0.25,24,6,2,0,2,1,0,1,0
798,12,33,"Core",0,99,48,30,0.625,18,15,2,2,0,2,0,0,0
799,1,23,"Starter",0,55,25,25,1,0,12.5,2,0,2,0,0,0,0
799,2,24,"Starter",0,55,25,25,1,0,12.5,2,1,1,0,0,0,0
799,3,25,"Starter",0,55,25,25,1,0,25,1,1,0,0,0,0,1
800,1,4,"Core",0,99,48,36,0.75,12,6,6,0,6,2,0,0,0
800,2,5,"Core",0,99,48,6,0.125,24,6,1,0,1,0,0,0,1
800,3,6,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
800,4,7,"Core",0,99,48,6,0.125,24,6,1,0,1,0,0,0,0
800,5,8,"Core",0,99,48,6,0.125,24,6,1,0,1,0,0,0,0
800,6,9,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
800,7,10,"Core",0,99,48,12,0.25,24,6,2,0,2,1,0,0,0
800,8,11,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
800,9,12,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
801,1,18,"Premium",0,199,100,36,0.36,50,12,3,2,1,1,0,0,0
801,2,19,"Premium",0,199,100,84,0.84,16,10.5,8,4,4,1,0,0,0
801,3,20,"Premium",0,199,100,42,0.42,50,10.5,4,2,2,2,0,0,0
801,4,21,"Premium",0,199,100,45,0.45,50,15,3,3,0,2,1,0,0
801,5,22,"Premium",0,199,100,0,0,50,NA,0,0,0,0,0,0,0
801,6,23,"Premium",0,199,100,33,0.33,50,8.25,4,1,3,1,0,0,0
801,7,24,"Premium",0,199,100,24,0.24,50,6,4,0,4,2,0,0,0
801,8,25,"Premium",0,199,100,6,0.06,50,6,1,0,1,0,0,0,0
801,9,26,"Premium",0,199,100,12,0.12,50,6,2,0,2,1,0,0,0
801,10,27,"Premium",0,199,100,36,0.36,50,12,3,2,1,0,0,0,0
801,11,28,"Premium",0,199,100,57,0.57,43,11.4,5,3,2,1,1,0,0
801,12,29,"Premium",0,199,100,30,0.3,50,6,5,0,5,0,0,0,0
802,1,12,"Starter",0,55,25,25,1,0,25,1,1,0,0,1,0,0
802,2,13,"Starter",0,55,25,25,1,0,12.5,2,0,2,0,0,0,0
802,3,14,"Starter",0,55,25,25,1,0,25,1,0,1,0,1,0,0
802,4,15,"Starter",0,55,25,25,1,0,12.5,2,0,2,2,0,0,0
802,5,16,"Starter",0,55,25,18,0.72,7,6,3,0,3,0,0,0,0
802,6,17,"Starter",0,55,25,25,1,0,12.5,2,0,2,0,1,0,0
802,7,18,"Starter",0,55,25,25,1,0,12.5,2,0,2,0,0,0,0
802,8,19,"Starter",0,55,25,25,1,0,25,1,0,1,0,0,0,0
802,9,20,"Starter",0,55,25,25,1,0,25,1,0,1,1,0,0,0
802,10,21,"Starter",0,55,25,25,1,0,12.5,2,0,2,0,0,0,0
802,11,22,"Starter",0,55,25,25,1,0,12.5,2,1,1,0,0,0,0
802,12,23,"Starter",0,55,25,25,1,0,8.33333333333333,3,0,3,0,0,0,0
803,1,6,"Core",0,99,48,12,0.25,24,6,2,0,2,0,1,0,0
803,2,7,"Core",0,99,48,6,0.125,24,6,1,0,1,0,0,0,0
803,3,8,"Core",0,99,48,36,0.75,12,12,3,2,1,1,0,0,0
803,4,9,"Core",0,99,48,24,0.5,24,6,4,0,4,0,0,0,1
803,5,10,"Core",0,99,48,18,0.375,24,6,3,0,3,0,0,0,0
803,6,11,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
803,7,12,"Core",0,99,48,12,0.25,24,6,2,0,2,1,0,0,0
803,8,13,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
803,9,14,"Core",0,99,48,18,0.375,24,6,3,0,3,0,0,0,0
803,10,15,"Core",0,99,48,18,0.375,24,6,3,0,3,1,0,0,0
803,11,16,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
804,1,10,"Plus",0,139,68,21,0.308823529411765,34,10.5,2,1,1,0,0,0,0
804,2,11,"Plus",0,139,68,68,1,0,17,4,3,1,0,0,0,0
804,3,12,"Plus",0,139,68,27,0.397058823529412,34,9,3,1,2,2,0,0,0
804,4,13,"Plus",0,139,68,39,0.573529411764706,29,7.8,5,1,4,1,0,0,0
804,5,14,"Plus",0,139,68,54,0.794117647058823,14,9,6,2,4,0,0,0,0
804,6,15,"Plus",0,139,68,68,1,0,11.3333333333333,6,3,3,1,0,0,0
804,7,16,"Plus",0,139,68,48,0.705882352941177,20,9.6,5,2,3,1,0,0,0
804,8,17,"Plus",0,139,68,63,0.926470588235294,5,10.5,6,3,3,0,1,0,0
804,9,18,"Plus",0,139,68,51,0.75,17,12.75,4,3,1,2,0,0,0
804,10,19,"Plus",0,139,68,0,0,34,NA,0,0,0,0,0,0,0
804,11,20,"Plus",0,139,68,24,0.352941176470588,34,6,4,0,4,0,0,0,0
804,12,21,"Plus",0,139,68,30,0.441176470588235,34,15,2,2,0,0,1,0,1
805,1,1,"Plus",0,139,68,21,0.308823529411765,34,10.5,2,1,1,0,0,0,1
805,2,2,"Plus",0,139,68,18,0.264705882352941,34,6,3,0,3,0,0,0,0
806,1,24,"Core",0,99,48,12,0.25,24,6,2,0,2,1,0,0,0
806,2,25,"Core",0,99,48,18,0.375,24,6,3,0,3,0,0,0,0
806,3,26,"Core",0,99,48,48,1,0,6,8,0,8,1,0,0,0
806,4,27,"Core",0,99,48,6,0.125,24,6,1,0,1,0,0,0,0
806,5,28,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
806,6,29,"Core",0,99,48,48,1,0,24,2,2,0,0,1,0,1
806,7,30,"Core",0,99,48,6,0.125,24,6,1,0,1,0,0,0,0
806,8,31,"Core",0,99,48,6,0.125,24,6,1,0,1,0,0,1,0
806,9,32,"Core",0,99,48,12,0.25,24,6,2,0,2,1,0,0,0
806,10,33,"Core",0,99,48,6,0.125,24,6,1,0,1,0,0,0,0
806,11,34,"Core",0,99,48,6,0.125,24,6,1,0,1,0,0,0,0
807,1,3,"Plus",1,139,68,68,1,0,17,4,3,1,2,0,0,0
807,2,4,"Plus",1,139,68,68,1,0,17,4,3,1,0,0,0,0
807,3,5,"Plus",1,139,68,68,1,0,17,4,4,0,0,0,0,0
807,4,6,"Plus",1,139,68,45,0.661764705882353,23,15,3,3,0,0,0,0,0
807,5,7,"Plus",1,139,68,51,0.75,17,12.75,4,3,1,0,0,0,0
807,6,8,"Plus",1,139,68,68,1,0,17,4,4,0,0,0,0,0
807,7,9,"Plus",1,139,68,36,0.529411764705882,32,12,3,2,1,0,1,0,0
807,8,10,"Plus",1,139,68,68,1,0,17,4,3,1,1,0,0,0
807,9,11,"Plus",1,139,68,54,0.794117647058823,14,9,6,2,4,0,0,0,0
807,10,12,"Plus",1,139,68,42,0.61764705882353,26,10.5,4,2,2,1,0,0,0
807,11,13,"Plus",1,139,68,68,1,0,13.6,5,3,2,0,0,0,0
807,12,14,"Plus",1,139,68,45,0.661764705882353,23,15,3,3,0,1,0,0,1
808,1,11,"Core",0,99,48,33,0.6875,15,8.25,4,1,3,0,0,0,0
808,2,12,"Core",0,99,48,48,1,0,6,8,0,8,0,0,0,0
808,3,13,"Core",0,99,48,48,1,0,12,4,2,2,0,0,0,1
808,4,14,"Core",0,99,48,48,1,0,9.6,5,1,4,2,1,0,0
808,5,15,"Core",0,99,48,48,1,0,9.6,5,0,5,0,0,0,0
808,6,16,"Core",0,99,48,12,0.25,24,6,2,0,2,1,0,0,0
808,7,17,"Core",0,99,48,48,1,0,9.6,5,1,4,1,0,0,0
808,8,18,"Core",0,99,48,24,0.5,24,6,4,0,4,1,0,0,0
808,9,19,"Core",0,99,48,48,1,0,9.6,5,1,4,0,0,0,0
808,10,20,"Core",0,99,48,48,1,0,12,4,2,2,1,1,0,0
808,11,21,"Core",0,99,48,24,0.5,24,6,4,0,4,1,0,0,0
808,12,22,"Core",0,99,48,24,0.5,24,6,4,0,4,1,1,0,0
809,1,22,"Core",0,99,48,48,1,0,16,3,3,0,0,0,0,0
809,2,23,"Core",0,99,48,42,0.875,6,10.5,4,2,2,2,0,0,0
809,3,24,"Core",0,99,48,42,0.875,6,10.5,4,2,2,0,0,0,1
809,4,25,"Core",0,99,48,27,0.5625,21,9,3,1,2,1,0,0,0
809,5,26,"Core",0,99,48,15,0.3125,24,15,1,1,0,0,0,0,0
809,6,27,"Core",0,99,48,48,1,0,16,3,3,0,2,1,0,0
809,7,28,"Core",0,99,48,33,0.6875,15,8.25,4,1,3,1,0,0,0
809,8,29,"Core",0,99,48,15,0.3125,24,15,1,1,0,0,0,0,0
809,9,30,"Core",0,99,48,15,0.3125,24,15,1,1,0,1,0,0,0
809,10,31,"Core",0,99,48,45,0.9375,3,15,3,3,0,0,0,0,0
809,11,32,"Core",0,99,48,48,1,0,16,3,3,0,0,0,0,0
810,1,11,"Plus",0,139,68,6,0.0882352941176471,34,6,1,0,1,1,0,0,0
810,2,12,"Plus",0,139,68,12,0.176470588235294,34,6,2,0,2,1,0,0,0
810,3,13,"Plus",0,139,68,12,0.176470588235294,34,6,2,0,2,0,0,0,1
810,4,14,"Plus",0,139,68,18,0.264705882352941,34,6,3,0,3,0,1,0,0
810,5,15,"Plus",0,139,68,12,0.176470588235294,34,6,2,0,2,0,0,0,0
810,6,16,"Plus",0,139,68,12,0.176470588235294,34,6,2,0,2,0,0,0,0
810,7,17,"Plus",0,139,68,18,0.264705882352941,34,6,3,0,3,1,0,0,0
810,8,18,"Plus",0,139,68,0,0,34,NA,0,0,0,0,0,0,0
810,9,19,"Plus",0,139,68,24,0.352941176470588,34,6,4,0,4,0,0,0,0
810,10,20,"Plus",0,139,68,12,0.176470588235294,34,6,2,0,2,1,0,0,0
810,11,21,"Plus",0,139,68,0,0,34,NA,0,0,0,0,0,0,0
810,12,22,"Plus",0,139,68,18,0.264705882352941,34,6,3,0,3,2,0,0,0
811,1,8,"Core",0,99,48,48,1,0,9.6,5,1,4,0,0,0,1
811,2,9,"Core",0,99,48,48,1,0,12,4,1,3,0,1,0,0
811,3,10,"Core",0,99,48,6,0.125,24,6,1,0,1,0,0,0,0
811,4,11,"Core",0,99,48,18,0.375,24,6,3,0,3,1,0,0,0
812,1,11,"Premium",0,199,100,30,0.3,50,15,2,2,0,0,0,0,0
812,2,12,"Premium",0,199,100,27,0.27,50,9,3,1,2,0,0,0,0
812,3,13,"Premium",0,199,100,21,0.21,50,10.5,2,1,1,0,1,0,1
812,4,14,"Premium",0,199,100,0,0,50,NA,0,0,0,0,0,0,0
812,5,15,"Premium",0,199,100,6,0.06,50,6,1,0,1,0,0,0,0
812,6,16,"Premium",0,199,100,18,0.18,50,6,3,0,3,0,0,0,0
813,1,1,"Plus",1,139,68,45,0.661764705882353,23,7.5,6,1,5,2,0,0,0
813,2,2,"Plus",1,139,68,30,0.441176470588235,34,6,5,0,5,1,1,0,0
813,3,3,"Plus",1,139,68,24,0.352941176470588,34,6,4,0,4,0,0,0,0
813,4,4,"Plus",1,139,68,30,0.441176470588235,34,6,5,0,5,0,0,0,0
813,5,5,"Plus",1,139,68,36,0.529411764705882,32,12,3,2,1,1,0,0,0
813,6,6,"Plus",1,139,68,30,0.441176470588235,34,6,5,0,5,0,0,0,0
813,7,7,"Plus",1,139,68,66,0.970588235294118,2,6,11,0,11,1,0,0,0
813,8,8,"Plus",1,139,68,36,0.529411764705882,32,6,6,0,6,0,0,0,0
813,9,9,"Plus",1,139,68,66,0.970588235294118,2,6,11,0,11,3,0,0,0
813,10,10,"Plus",1,139,68,45,0.661764705882353,23,7.5,6,1,5,1,0,0,0
813,11,11,"Plus",1,139,68,45,0.661764705882353,23,7.5,6,1,5,3,0,0,0
813,12,12,"Plus",1,139,68,30,0.441176470588235,34,6,5,0,5,2,0,0,0
814,1,2,"Plus",0,139,68,33,0.485294117647059,34,8.25,4,1,3,1,0,0,1
814,2,3,"Plus",0,139,68,48,0.705882352941177,20,9.6,5,2,3,0,0,0,0
814,3,4,"Plus",0,139,68,48,0.705882352941177,20,9.6,5,2,3,0,0,0,0
814,4,5,"Plus",0,139,68,21,0.308823529411765,34,10.5,2,1,1,1,0,0,0
814,5,6,"Plus",0,139,68,0,0,34,NA,0,0,0,0,0,0,0
814,6,7,"Plus",0,139,68,48,0.705882352941177,20,9.6,5,2,3,0,0,0,0
814,7,8,"Plus",0,139,68,21,0.308823529411765,34,10.5,2,1,1,0,0,0,0
814,8,9,"Plus",0,139,68,12,0.176470588235294,34,6,2,0,2,1,0,0,0
814,9,10,"Plus",0,139,68,6,0.0882352941176471,34,6,1,0,1,0,0,0,0
814,10,11,"Plus",0,139,68,30,0.441176470588235,34,15,2,2,0,0,0,0,0
814,11,12,"Plus",0,139,68,0,0,34,NA,0,0,0,0,0,0,0
815,1,18,"Starter",0,55,25,25,1,0,25,1,1,0,1,0,0,1
815,2,19,"Starter",0,55,25,15,0.6,10,15,1,1,0,0,0,0,0
815,3,20,"Starter",0,55,25,18,0.72,7,6,3,0,3,0,0,0,0
815,4,21,"Starter",0,55,25,12,0.48,12.5,6,2,0,2,0,0,1,0
815,5,22,"Starter",0,55,25,0,0,12.5,NA,0,0,0,0,0,0,0
815,6,23,"Starter",0,55,25,12,0.48,12.5,6,2,0,2,0,0,0,0
816,1,21,"Plus",0,139,68,36,0.529411764705882,32,12,3,2,1,1,0,0,0
816,2,22,"Plus",0,139,68,54,0.794117647058823,14,9,6,2,4,2,0,0,0
816,3,23,"Plus",0,139,68,0,0,34,NA,0,0,0,0,0,0,0
816,4,24,"Plus",0,139,68,33,0.485294117647059,34,8.25,4,1,3,0,0,0,0
816,5,25,"Plus",0,139,68,42,0.61764705882353,26,10.5,4,2,2,1,1,0,0
816,6,26,"Plus",0,139,68,0,0,34,NA,0,0,0,0,0,0,0
816,7,27,"Plus",0,139,68,21,0.308823529411765,34,10.5,2,1,1,0,0,0,0
816,8,28,"Plus",0,139,68,15,0.220588235294118,34,15,1,1,0,0,0,0,0
816,9,29,"Plus",0,139,68,12,0.176470588235294,34,6,2,0,2,0,0,0,0
816,10,30,"Plus",0,139,68,12,0.176470588235294,34,6,2,0,2,1,0,0,0
816,11,31,"Plus",0,139,68,21,0.308823529411765,34,10.5,2,1,1,0,0,0,0
816,12,32,"Plus",0,139,68,42,0.61764705882353,26,10.5,4,2,2,0,0,0,0
817,1,9,"Premium",0,199,100,0,0,50,NA,0,0,0,0,0,1,1
817,2,10,"Premium",0,199,100,18,0.18,50,6,3,0,3,0,0,0,0
817,3,11,"Premium",0,199,100,12,0.12,50,6,2,0,2,0,0,0,0
818,1,14,"Core",0,99,48,21,0.4375,24,10.5,2,1,1,0,0,0,0
818,2,15,"Core",0,99,48,42,0.875,6,10.5,4,2,2,0,0,0,0
818,3,16,"Core",0,99,48,15,0.3125,24,15,1,1,0,1,0,0,1
818,4,17,"Core",0,99,48,48,1,0,16,3,2,1,1,0,0,0
818,5,18,"Core",0,99,48,24,0.5,24,6,4,0,4,0,0,0,0
818,6,19,"Core",0,99,48,12,0.25,24,6,2,0,2,0,0,0,0
819,1,25,"Core",0,99,48,12,0.25,24,6,2,0,2,0,0,0,0
819,2,26,"Core",0,99,48,6,0.125,24,6,1,0,1,0,0,0,0
819,3,27,"Core",0,99,48,21,0.4375,24,10.5,2,1,1,0,0,0,0
819,4,28,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
819,5,29,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
819,6,30,"Core",0,99,48,21,0.4375,24,10.5,2,1,1,0,0,0,0
819,7,31,"Core",0,99,48,30,0.625,18,6,5,0,5,2,0,0,0
819,8,32,"Core",0,99,48,27,0.5625,21,9,3,1,2,0,0,0,0
819,9,33,"Core",0,99,48,6,0.125,24,6,1,0,1,0,0,0,0
819,10,34,"Core",0,99,48,21,0.4375,24,10.5,2,1,1,0,0,0,0
819,11,35,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
819,12,36,"Core",0,99,48,15,0.3125,24,15,1,1,0,0,0,0,0
820,1,19,"Plus",0,139,68,6,0.0882352941176471,34,6,1,0,1,0,0,0,0
820,2,20,"Plus",0,139,68,30,0.441176470588235,34,6,5,0,5,0,0,0,0
820,3,21,"Plus",0,139,68,6,0.0882352941176471,34,6,1,0,1,0,0,0,0
820,4,22,"Plus",0,139,68,6,0.0882352941176471,34,6,1,0,1,0,0,0,0
820,5,23,"Plus",0,139,68,0,0,34,NA,0,0,0,0,0,0,0
820,6,24,"Plus",0,139,68,6,0.0882352941176471,34,6,1,0,1,0,0,0,0
820,7,25,"Plus",0,139,68,0,0,34,NA,0,0,0,0,0,0,0
820,8,26,"Plus",0,139,68,0,0,34,NA,0,0,0,0,0,0,0
820,9,27,"Plus",0,139,68,12,0.176470588235294,34,6,2,0,2,0,0,0,0
820,10,28,"Plus",0,139,68,0,0,34,NA,0,0,0,0,0,0,0
820,11,29,"Plus",0,139,68,12,0.176470588235294,34,6,2,0,2,1,0,0,1
821,1,20,"Core",0,99,48,42,0.875,6,10.5,4,2,2,1,0,0,0
821,2,21,"Core",0,99,48,48,1,0,12,4,2,2,0,0,0,0
821,3,22,"Core",0,99,48,48,1,0,16,3,2,1,0,0,0,0
821,4,23,"Core",0,99,48,6,0.125,24,6,1,0,1,0,0,0,0
821,5,24,"Core",0,99,48,48,1,0,12,4,2,2,0,0,0,0
821,6,25,"Core",0,99,48,21,0.4375,24,10.5,2,1,1,0,1,0,0
821,7,26,"Core",0,99,48,15,0.3125,24,15,1,1,0,0,0,0,0
821,8,27,"Core",0,99,48,33,0.6875,15,8.25,4,1,3,1,0,0,0
821,9,28,"Core",0,99,48,6,0.125,24,6,1,0,1,1,0,0,0
821,10,29,"Core",0,99,48,36,0.75,12,12,3,2,1,0,0,0,0
821,11,30,"Core",0,99,48,6,0.125,24,6,1,0,1,0,0,0,0
821,12,31,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
822,1,6,"Plus",0,139,68,33,0.485294117647059,34,8.25,4,1,3,1,0,0,0
822,2,7,"Plus",0,139,68,60,0.88235294117647,8,8.57142857142857,7,2,5,0,0,0,0
822,3,8,"Plus",0,139,68,51,0.75,17,7.28571428571429,7,1,6,0,0,0,0
822,4,9,"Plus",0,139,68,39,0.573529411764706,29,7.8,5,1,4,1,0,0,0
822,5,10,"Plus",0,139,68,6,0.0882352941176471,34,6,1,0,1,0,0,0,0
822,6,11,"Plus",0,139,68,0,0,34,NA,0,0,0,0,0,0,0
822,7,12,"Plus",0,139,68,36,0.529411764705882,32,12,3,2,1,1,0,0,0
822,8,13,"Plus",0,139,68,12,0.176470588235294,34,6,2,0,2,0,0,0,0
822,9,14,"Plus",0,139,68,39,0.573529411764706,29,7.8,5,1,4,1,0,0,0
822,10,15,"Plus",0,139,68,30,0.441176470588235,34,6,5,0,5,0,0,0,0
822,11,16,"Plus",0,139,68,12,0.176470588235294,34,6,2,0,2,0,0,0,0
822,12,17,"Plus",0,139,68,6,0.0882352941176471,34,6,1,0,1,1,0,0,0
823,1,2,"Core",0,99,48,48,1,0,12,4,1,3,1,0,0,0
823,2,3,"Core",0,99,48,33,0.6875,15,8.25,4,1,3,2,0,0,0
823,3,4,"Core",0,99,48,36,0.75,12,12,3,2,1,0,0,0,0
823,4,5,"Core",0,99,48,39,0.8125,9,7.8,5,1,4,0,0,0,0
823,5,6,"Core",0,99,48,48,1,0,12,4,2,2,0,0,0,0
823,6,7,"Core",0,99,48,48,1,0,16,3,2,1,1,0,0,0
823,7,8,"Core",0,99,48,48,1,0,12,4,1,3,1,0,0,0
823,8,9,"Core",0,99,48,27,0.5625,21,9,3,1,2,0,1,0,0
823,9,10,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
823,10,11,"Core",0,99,48,48,1,0,9.6,5,1,4,0,0,0,0
823,11,12,"Core",0,99,48,36,0.75,12,12,3,2,1,0,0,0,0
823,12,13,"Core",0,99,48,30,0.625,18,15,2,2,0,0,0,0,0
824,1,3,"Core",0,99,48,48,1,0,9.6,5,2,3,1,0,0,0
824,2,4,"Core",0,99,48,48,1,0,12,4,2,2,0,0,0,0
824,3,5,"Core",0,99,48,48,1,0,12,4,1,3,0,1,0,0
824,4,6,"Core",0,99,48,48,1,0,9.6,5,1,4,0,0,0,0
824,5,7,"Core",0,99,48,48,1,0,12,4,2,2,0,0,0,0
824,6,8,"Core",0,99,48,48,1,0,12,4,1,3,0,0,0,0
824,7,9,"Core",0,99,48,48,1,0,9.6,5,1,4,1,1,0,0
824,8,10,"Core",0,99,48,48,1,0,8,6,0,6,0,0,0,0
824,9,11,"Core",0,99,48,48,1,0,9.6,5,1,4,0,0,0,1
824,10,12,"Core",0,99,48,48,1,0,8,6,1,5,1,0,0,0
824,11,13,"Core",0,99,48,48,1,0,12,4,1,3,1,0,0,0
824,12,14,"Core",0,99,48,48,1,0,9.6,5,0,5,0,0,0,0
825,1,12,"Core",0,99,48,24,0.5,24,6,4,0,4,2,0,1,0
825,2,13,"Core",0,99,48,33,0.6875,15,8.25,4,1,3,0,0,0,0
825,3,14,"Core",0,99,48,39,0.8125,9,7.8,5,1,4,0,0,0,0
825,4,15,"Core",0,99,48,45,0.9375,3,15,3,3,0,0,0,0,0
825,5,16,"Core",0,99,48,48,1,0,24,2,2,0,1,1,0,0
825,6,17,"Core",0,99,48,27,0.5625,21,9,3,1,2,1,0,0,0
825,7,18,"Core",0,99,48,27,0.5625,21,9,3,1,2,0,0,0,0
825,8,19,"Core",0,99,48,42,0.875,6,10.5,4,2,2,0,0,0,0
825,9,20,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
825,10,21,"Core",0,99,48,48,1,0,24,2,2,0,0,1,0,0
825,11,22,"Core",0,99,48,48,1,0,9.6,5,2,3,0,0,0,0
825,12,23,"Core",0,99,48,27,0.5625,21,9,3,1,2,0,0,0,0
826,1,10,"Premium",0,199,100,100,1,0,12.5,8,4,4,2,0,0,0
826,2,11,"Premium",0,199,100,100,1,0,10,10,3,7,3,0,0,0
826,3,12,"Premium",0,199,100,100,1,0,11.1111111111111,9,5,4,0,0,0,0
826,4,13,"Premium",0,199,100,100,1,0,11.1111111111111,9,5,4,1,0,0,0
826,5,14,"Premium",0,199,100,100,1,0,11.1111111111111,9,4,5,1,0,0,0
826,6,15,"Premium",0,199,100,96,0.96,4,9.6,10,4,6,1,0,0,0
826,7,16,"Premium",0,199,100,75,0.75,25,9.375,8,3,5,1,0,0,0
826,8,17,"Premium",0,199,100,30,0.3,50,6,5,0,5,0,1,0,0
826,9,18,"Premium",0,199,100,100,1,0,9.09090909090909,11,3,8,4,0,0,0
826,10,19,"Premium",0,199,100,99,0.99,1,8.25,12,3,9,3,1,0,0
826,11,20,"Premium",0,199,100,100,1,0,16.6666666666667,6,6,0,3,0,0,0
826,12,21,"Premium",0,199,100,100,1,0,11.1111111111111,9,4,5,0,0,0,0
827,1,5,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
827,2,6,"Core",0,99,48,6,0.125,24,6,1,0,1,1,0,0,0
827,3,7,"Core",0,99,48,18,0.375,24,6,3,0,3,1,0,0,1
827,4,8,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
827,5,9,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
827,6,10,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
827,7,11,"Core",0,99,48,15,0.3125,24,15,1,1,0,0,0,0,0
827,8,12,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
827,9,13,"Core",0,99,48,6,0.125,24,6,1,0,1,0,0,0,0
828,1,5,"Core",0,99,48,12,0.25,24,6,2,0,2,0,0,0,0
828,2,6,"Core",0,99,48,30,0.625,18,15,2,2,0,1,0,0,0
828,3,7,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
828,4,8,"Core",0,99,48,6,0.125,24,6,1,0,1,0,0,0,0
828,5,9,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
828,6,10,"Core",0,99,48,15,0.3125,24,15,1,1,0,0,0,0,1
828,7,11,"Core",0,99,48,6,0.125,24,6,1,0,1,0,0,0,0
828,8,12,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
828,9,13,"Core",0,99,48,6,0.125,24,6,1,0,1,1,0,0,0
828,10,14,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
829,1,5,"Core",0,99,48,6,0.125,24,6,1,0,1,1,0,0,0
829,2,6,"Core",0,99,48,24,0.5,24,6,4,0,4,1,0,0,0
829,3,7,"Core",0,99,48,18,0.375,24,6,3,0,3,0,0,0,0
829,4,8,"Core",0,99,48,12,0.25,24,6,2,0,2,0,0,0,0
829,5,9,"Core",0,99,48,21,0.4375,24,10.5,2,1,1,1,1,0,0
829,6,10,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
829,7,11,"Core",0,99,48,21,0.4375,24,10.5,2,1,1,0,0,0,0
829,8,12,"Core",0,99,48,15,0.3125,24,15,1,1,0,0,0,0,0
829,9,13,"Core",0,99,48,6,0.125,24,6,1,0,1,0,0,0,0
829,10,14,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,1,0
829,11,15,"Core",0,99,48,21,0.4375,24,10.5,2,1,1,0,0,0,0
829,12,16,"Core",0,99,48,18,0.375,24,6,3,0,3,1,1,0,0
830,1,20,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
830,2,21,"Core",0,99,48,48,1,0,16,3,2,1,2,0,0,1
830,3,22,"Core",0,99,48,36,0.75,12,12,3,2,1,1,0,0,0
830,4,23,"Core",0,99,48,30,0.625,18,15,2,2,0,0,0,0,0
830,5,24,"Core",0,99,48,15,0.3125,24,15,1,1,0,0,0,0,0
830,6,25,"Core",0,99,48,15,0.3125,24,15,1,1,0,0,0,0,0
830,7,26,"Core",0,99,48,27,0.5625,21,9,3,1,2,1,0,0,0
830,8,27,"Core",0,99,48,48,1,0,9.6,5,2,3,0,0,0,0
830,9,28,"Core",0,99,48,6,0.125,24,6,1,0,1,0,0,0,0
830,10,29,"Core",0,99,48,36,0.75,12,12,3,2,1,1,0,0,0
830,11,30,"Core",0,99,48,48,1,0,16,3,2,1,1,0,0,0
830,12,31,"Core",0,99,48,0,0,24,NA,0,0,0,0,0,0,0
